# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_81-054
# Object: omc1_c
# Date: 2016-12-03T08:02:22.570 (MJD: 57725.33578418981)
# Project: 88_0005_81
# Exposure: 38.376 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 131d47m40.32s 39d58m09.99s
# CRUSH version: 2.34-3 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[7,25]	0.996 	1.254E-3 	-	0.643	1.000	1.000	249	0	7	25
R0[7,26]	1.016 	4.261E-4 	-	0.628	1.000	1.000	250	0	7	26
R0[8,0]	-0.000 	3.100E-2 	gn	28.514	1.000	1.000	256	0	8	0
R0[8,1]	0.617 	2.602E-3 	-	0.993	1.000	1.000	257	0	8	1
R0[8,2]	0.151 	1.153E-2 	g	1.071	1.000	1.000	258	0	8	2
R0[8,3]	0.760 	1.950E-3 	-	0.863	1.000	1.000	259	0	8	3
R0[8,4]	0.866 	1.559E-3 	-	0.807	1.000	1.000	260	0	8	4
R0[8,5]	0.036 	7.435E-3 	gn	1.210	1.000	1.000	261	0	8	5
R0[8,7]	0.001 	2.448E-2 	gn	-1.649	1.000	1.000	263	0	8	7
R0[8,8]	0.941 	1.298E-3 	-	0.694	1.000	1.000	264	0	8	8
R0[8,9]	0.981 	1.401E-3 	-	0.689	1.000	1.000	265	0	8	9
R0[8,10]	1.084 	1.238E-3 	-	0.643	1.000	1.000	266	0	8	10
R0[8,11]	1.063 	1.124E-3 	-	0.658	1.000	1.000	267	0	8	11
R0[8,12]	1.002 	1.191E-3 	-	0.655	1.000	1.000	268	0	8	12
R0[8,13]	1.007 	1.275E-3 	-	0.663	1.000	1.000	269	0	8	13
R0[8,14]	0.989 	1.316E-3 	-	0.644	1.000	1.000	270	0	8	14
R0[8,15]	1.004 	1.265E-3 	-	0.621	1.000	1.000	271	0	8	15
R0[8,16]	1.009 	8.570E-4 	-	0.647	1.000	1.000	272	0	8	16
R0[8,17]	0.999 	9.178E-4 	-	0.649	1.000	1.000	273	0	8	17
