# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2017-10-25_HA_F445-90_0086_13-120
# Object: W3
# Date: 2017-10-25T09:39:05.620 (MJD: 58051.40294912037)
# Project: 90_0086_13
# Exposure: 82.91676 s.
# Equatorial: 02h25m40.200s 62d06m05.22s (J2000.0)
# Horizontal: -08d05m04.29s 55d47m09.26s
# CRUSH version: 2.41-1 (update.2)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
# Flag 'L' - 0x0x200000 - LOS response
# Flag '\' - 0x0x400000 - Roll response
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
T0[13,5]	1.229 	1.423E-4 	-	1.258	1.000	1.000	3045	2	13	5
T0[13,7]	1.336 	8.682E-5 	-	1.128	1.000	1.000	3047	2	13	7
T0[13,8]	1.327 	9.337E-5 	-	1.187	1.000	1.000	3048	2	13	8
T0[13,9]	2.609 	2.152E-5 	-	1.045	1.000	1.000	3049	2	13	9
T0[13,10]	1.186 	1.220E-4 	-	1.346	1.000	1.000	3050	2	13	10
T0[13,11]	-0.001 	1.070E-4 	gn	132.809	1.000	1.000	3051	2	13	11
T0[13,12]	1.114 	1.087E-4 	-	1.291	1.000	1.000	3052	2	13	12
T0[13,13]	1.113 	1.832E-4 	-	1.266	1.000	1.000	3053	2	13	13
T0[13,14]	1.141 	1.484E-4 	-	1.262	1.000	1.000	3054	2	13	14
T0[13,15]	1.125 	1.702E-4 	-	1.293	1.000	1.000	3055	2	13	15
T0[13,16]	1.111 	1.597E-4 	-	1.286	1.000	1.000	3056	2	13	16
T0[13,17]	1.082 	1.705E-4 	-	1.218	1.000	1.000	3057	2	13	17
T0[13,18]	1.159 	1.668E-4 	-	1.218	1.000	1.000	3058	2	13	18
T0[13,19]	1.067 	1.737E-4 	-	1.242	1.000	1.000	3059	2	13	19
T0[13,20]	1.515 	1.048E-4 	-	1.039	1.000	1.000	3060	2	13	20
T0[13,21]	0.737 	2.446E-4 	-	1.393	1.000	1.000	3061	2	13	21
T0[13,23]	0.865 	2.143E-4 	-	1.213	1.000	1.000	3063	2	13	23
T0[13,24]	0.823 	2.028E-4 	-	1.189	1.000	1.000	3064	2	13	24
T0[13,25]	1.888 	1.194E-8 	n	3.528	1.000	1.000	3065	2	13	25
T0[13,26]	0.782 	2.210E-4 	-	1.333	1.000	1.000	3066	2	13	26
T0[13,27]	0.621 	2.467E-4 	-	1.243	1.000	1.000	3067	2	13	27
T0[13,28]	0.811 	2.423E-4 	-	1.146	1.000	1.000	3068	2	13	28
T0[13,29]	0.901 	2.179E-4 	-	1.143	1.000	1.000	3069	2	13	29
T0[13,30]	0.849 	2.207E-4 	-	1.177	1.000	1.000	3070	2	13	30
T0[13,31]	1.016 	1.953E-4 	-	0.998	1.000	1.000	3071	2	13	31
T0[14,0]	0.144 	1.860E-4 	gn	0.983	1.000	1.000	3072	2	14	0
T0[14,1]	1.014 	2.193E-4 	-	1.143	1.000	1.000	3073	2	14	1
T0[14,2]	0.904 	2.649E-4 	-	1.177	1.000	1.000	3074	2	14	2
T0[14,3]	1.046 	1.999E-4 	-	1.030	1.000	1.000	3075	2	14	3
T0[14,4]	1.172 	2.020E-4 	-	1.122	1.000	1.000	3076	2	14	4
T0[14,5]	1.286 	1.203E-4 	-	1.189	1.000	1.000	3077	2	14	5
T0[14,7]	1.329 	1.048E-4 	-	1.127	1.000	1.000	3079	2	14	7
T0[14,8]	1.299 	1.174E-4 	-	1.184	1.000	1.000	3080	2	14	8
T0[14,9]	1.231 	1.404E-4 	-	1.259	1.000	1.000	3081	2	14	9
T0[14,10]	1.174 	1.427E-4 	-	1.314	1.000	1.000	3082	2	14	10
T0[14,11]	1.685 	8.220E-5 	-	1.138	1.000	1.000	3083	2	14	11
T0[14,12]	1.195 	1.810E-4 	-	1.277	1.000	1.000	3084	2	14	12
T0[14,13]	1.184 	1.753E-4 	-	1.261	1.000	1.000	3085	2	14	13
T0[14,14]	1.199 	1.433E-4 	-	1.272	1.000	1.000	3086	2	14	14
T0[14,15]	0.043 	1.230E-4 	gn	-0.386	1.000	1.000	3087	2	14	15
T0[14,16]	1.048 	1.646E-4 	-	1.393	1.000	1.000	3088	2	14	16
T0[14,17]	1.099 	1.620E-4 	-	1.238	1.000	1.000	3089	2	14	17
T0[14,18]	1.078 	1.716E-4 	-	1.218	1.000	1.000	3090	2	14	18
T0[14,19]	1.048 	1.830E-4 	-	1.239	1.000	1.000	3091	2	14	19
T0[14,20]	1.164 	1.681E-4 	-	1.193	1.000	1.000	3092	2	14	20
T0[14,21]	1.901 	5.825E-5 	-	1.025	1.000	1.000	3093	2	14	21
T0[14,23]	0.918 	2.175E-4 	-	1.138	1.000	1.000	3095	2	14	23
T0[14,24]	0.991 	1.895E-4 	-	1.087	1.000	1.000	3096	2	14	24
T0[14,25]	1.025 	1.884E-4 	-	1.105	1.000	1.000	3097	2	14	25
T0[14,26]	0.952 	1.910E-4 	-	1.202	1.000	1.000	3098	2	14	26
T0[14,27]	1.006 	2.132E-4 	-	1.110	1.000	1.000	3099	2	14	27
T0[14,28]	0.971 	1.990E-4 	-	1.074	1.000	1.000	3100	2	14	28
T0[14,29]	0.868 	2.505E-4 	-	1.129	1.000	1.000	3101	2	14	29
T0[14,30]	0.866 	2.435E-4 	-	1.146	1.000	1.000	3102	2	14	30
T0[14,31]	0.801 	2.546E-4 	-	1.123	1.000	1.000	3103	2	14	31
T0[15,0]	0.692 	4.022E-4 	-	1.074	1.000	1.000	3104	2	15	0
T0[15,1]	1.853 	6.324E-5 	-	0.873	1.000	1.000	3105	2	15	1
T0[15,2]	1.023 	2.314E-4 	-	0.873	1.000	1.000	3106	2	15	2
T0[15,3]	0.987 	2.363E-4 	-	1.026	1.000	1.000	3107	2	15	3
T0[15,4]	1.165 	1.917E-4 	-	1.078	1.000	1.000	3108	2	15	4
T0[15,5]	1.281 	1.486E-4 	-	1.104	1.000	1.000	3109	2	15	5
T0[15,7]	1.345 	1.114E-4 	-	1.162	1.000	1.000	3111	2	15	7
T0[15,8]	1.262 	1.211E-4 	-	1.188	1.000	1.000	3112	2	15	8
T0[15,9]	0.004 	1.142E-4 	gn	-22.372	1.000	1.000	3113	2	15	9
T0[15,10]	0.004 	1.105E-4 	gn	-22.754	1.000	1.000	3114	2	15	10
T0[15,11]	1.187 	1.441E-4 	-	1.252	1.000	1.000	3115	2	15	11
T0[15,12]	1.220 	1.327E-4 	-	1.184	1.000	1.000	3116	2	15	12
T0[15,13]	1.174 	1.540E-4 	-	1.259	1.000	1.000	3117	2	15	13
T0[15,14]	0.942 	1.853E-4 	-	1.444	1.000	1.000	3118	2	15	14
T0[15,15]	2.543 	3.355E-5 	-	1.159	1.000	1.000	3119	2	15	15
T0[15,16]	0.987 	1.829E-4 	-	1.593	1.000	1.000	3120	2	15	16
T0[15,17]	1.046 	1.665E-4 	-	1.280	1.000	1.000	3121	2	15	17
T0[15,18]	1.124 	1.554E-4 	-	1.192	1.000	1.000	3122	2	15	18
T0[15,19]	1.092 	1.901E-4 	-	1.188	1.000	1.000	3123	2	15	19
T0[15,20]	1.049 	1.932E-4 	-	1.188	1.000	1.000	3124	2	15	20
T0[15,21]	2.340 	4.088E-5 	-	0.898	1.000	1.000	3125	2	15	21
T0[15,23]	1.044 	1.805E-4 	-	1.070	1.000	1.000	3127	2	15	23
T0[15,24]	1.117 	1.491E-4 	-	1.042	1.000	1.000	3128	2	15	24
T0[15,25]	1.128 	1.418E-4 	-	1.024	1.000	1.000	3129	2	15	25
T0[15,26]	1.146 	1.548E-4 	-	0.936	1.000	1.000	3130	2	15	26
T0[15,27]	1.040 	1.925E-4 	-	1.016	1.000	1.000	3131	2	15	27
T0[15,28]	1.028 	1.902E-4 	-	1.005	1.000	1.000	3132	2	15	28
T0[15,29]	0.902 	2.190E-4 	-	1.148	1.000	1.000	3133	2	15	29
T0[15,30]	0.715 	2.952E-4 	-	1.205	1.000	1.000	3134	2	15	30
T0[15,31]	0.097 	2.018E-4 	gn	0.583	1.000	1.000	3135	2	15	31
T0[16,0]	0.433 	3.244E-4 	-	1.051	1.000	1.000	3136	2	16	0
T0[16,1]	1.179 	9.120E-5 	-	1.059	1.000	1.000	3137	2	16	1
T0[16,2]	0.890 	2.450E-4 	-	1.128	1.000	1.000	3138	2	16	2
T0[16,3]	1.086 	1.609E-4 	-	1.202	1.000	1.000	3139	2	16	3
T0[16,4]	1.273 	1.154E-4 	-	1.099	1.000	1.000	3140	2	16	4
T0[16,5]	1.332 	1.059E-4 	-	1.149	1.000	1.000	3141	2	16	5
T0[16,7]	1.310 	1.135E-4 	-	1.187	1.000	1.000	3143	2	16	7
T0[16,8]	1.298 	1.007E-4 	-	1.139	1.000	1.000	3144	2	16	8
T0[16,9]	1.756 	8.495E-5 	-	0.981	1.000	1.000	3145	2	16	9
T0[16,10]	1.299 	1.216E-4 	-	1.161	1.000	1.000	3146	2	16	10
T0[16,11]	1.331 	9.515E-5 	-	1.189	1.000	1.000	3147	2	16	11
T0[16,12]	1.273 	1.398E-4 	-	1.261	1.000	1.000	3148	2	16	12
T0[16,13]	1.122 	1.540E-4 	-	1.274	1.000	1.000	3149	2	16	13
T0[16,14]	0.008 	1.217E-4 	gn	-9.413	1.000	1.000	3150	2	16	14
T0[16,15]	1.155 	1.151E-4 	-	1.457	1.000	1.000	3151	2	16	15
T0[16,16]	1.077 	1.568E-4 	-	1.537	1.000	1.000	3152	2	16	16
T0[16,17]	1.115 	1.342E-4 	-	1.265	1.000	1.000	3153	2	16	17
T0[16,18]	0.006 	1.308E-4 	gn	-7.839	1.000	1.000	3154	2	16	18
T0[16,19]	1.162 	1.673E-4 	-	1.130	1.000	1.000	3155	2	16	19
T0[16,20]	0.840 	2.290E-4 	-	1.122	1.000	1.000	3156	2	16	20
T0[16,21]	1.000 	2.085E-4 	-	1.155	1.000	1.000	3157	2	16	21
T0[16,23]	1.133 	1.515E-4 	-	0.981	1.000	1.000	3159	2	16	23
T0[16,24]	1.190 	1.565E-4 	-	1.004	1.000	1.000	3160	2	16	24
T0[16,25]	1.206 	1.602E-4 	-	0.957	1.000	1.000	3161	2	16	25
T0[16,26]	1.214 	1.663E-4 	-	0.983	1.000	1.000	3162	2	16	26
T0[16,27]	1.205 	1.499E-4 	-	0.946	1.000	1.000	3163	2	16	27
T0[16,28]	1.089 	1.639E-4 	-	1.023	1.000	1.000	3164	2	16	28
T0[16,29]	0.918 	2.312E-4 	-	1.102	1.000	1.000	3165	2	16	29
T0[16,30]	0.832 	2.384E-4 	-	1.157	1.000	1.000	3166	2	16	30
T0[16,31]	0.027 	1.781E-4 	gn	-0.590	1.000	1.000	3167	2	16	31
T0[17,0]	0.764 	3.373E-4 	-	1.016	1.000	1.000	3168	2	17	0
T0[17,1]	1.110 	2.048E-4 	-	1.128	1.000	1.000	3169	2	17	1
T0[17,2]	1.047 	1.647E-4 	-	1.142	1.000	1.000	3170	2	17	2
T0[17,3]	2.989 	1.571E-5 	-	0.831	1.000	1.000	3171	2	17	3
T0[17,4]	1.243 	1.037E-4 	-	1.063	1.000	1.000	3172	2	17	4
T0[17,5]	1.253 	9.935E-5 	-	1.182	1.000	1.000	3173	2	17	5
T0[17,7]	1.334 	1.195E-4 	-	1.152	1.000	1.000	3175	2	17	7
T0[17,8]	1.314 	1.355E-4 	-	1.151	1.000	1.000	3176	2	17	8
T0[17,9]	1.261 	1.425E-4 	-	1.166	1.000	1.000	3177	2	17	9
T0[17,10]	0.012 	1.181E-4 	gn	-10.696	1.000	1.000	3178	2	17	10
T0[17,11]	1.242 	1.358E-4 	-	1.183	1.000	1.000	3179	2	17	11
T0[17,12]	1.291 	1.274E-4 	-	1.155	1.000	1.000	3180	2	17	12
T0[17,13]	1.202 	1.423E-4 	-	1.255	1.000	1.000	3181	2	17	13
T0[17,14]	1.188 	1.438E-4 	-	1.340	1.000	1.000	3182	2	17	14
T0[17,15]	1.169 	1.607E-4 	-	1.501	1.000	1.000	3183	2	17	15
T0[17,16]	1.106 	1.344E-4 	-	1.635	1.000	1.000	3184	2	17	16
T0[17,17]	1.091 	1.772E-4 	-	1.365	1.000	1.000	3185	2	17	17
T0[17,18]	1.062 	1.921E-4 	-	1.191	1.000	1.000	3186	2	17	18
T0[17,19]	0.923 	2.437E-4 	-	1.099	1.000	1.000	3187	2	17	19
T0[17,20]	0.998 	2.049E-4 	-	1.126	1.000	1.000	3188	2	17	20
T0[17,21]	0.994 	2.054E-4 	-	1.083	1.000	1.000	3189	2	17	21
T0[17,23]	1.055 	1.981E-4 	-	1.042	1.000	1.000	3191	2	17	23
T0[17,24]	1.195 	1.609E-4 	-	0.953	1.000	1.000	3192	2	17	24
T0[17,25]	1.196 	1.611E-4 	-	0.978	1.000	1.000	3193	2	17	25
T0[17,26]	1.217 	1.675E-4 	-	0.981	1.000	1.000	3194	2	17	26
T0[17,27]	1.188 	1.768E-4 	-	0.985	1.000	1.000	3195	2	17	27
T0[17,28]	1.138 	1.489E-4 	-	0.996	1.000	1.000	3196	2	17	28
T0[17,29]	0.996 	1.995E-4 	-	1.057	1.000	1.000	3197	2	17	29
T0[17,30]	0.005 	1.501E-4 	gn	-8.139	1.000	1.000	3198	2	17	30
T0[17,31]	0.106 	2.151E-4 	gn	0.961	1.000	1.000	3199	2	17	31
T0[18,0]	0.716 	2.466E-4 	-	1.160	1.000	1.000	3200	2	18	0
T0[18,1]	1.126 	1.674E-4 	-	1.117	1.000	1.000	3201	2	18	1
T0[18,2]	1.121 	1.202E-4 	-	1.062	1.000	1.000	3202	2	18	2
T0[18,3]	1.130 	9.863E-5 	-	1.054	1.000	1.000	3203	2	18	3
T0[18,4]	1.190 	7.119E-5 	-	1.119	1.000	1.000	3204	2	18	4
T0[18,5]	1.269 	8.357E-5 	-	1.191	1.000	1.000	3205	2	18	5
T0[18,7]	1.280 	1.311E-4 	-	1.166	1.000	1.000	3207	2	18	7
T0[18,8]	1.321 	1.145E-4 	-	1.114	1.000	1.000	3208	2	18	8
T0[18,9]	1.324 	1.255E-4 	-	1.247	1.000	1.000	3209	2	18	9
T0[18,10]	1.214 	1.480E-4 	-	1.330	1.000	1.000	3210	2	18	10
T0[18,11]	1.204 	1.486E-4 	-	1.271	1.000	1.000	3211	2	18	11
T0[18,12]	1.152 	1.683E-4 	-	1.273	1.000	1.000	3212	2	18	12
T0[18,13]	1.833 	7.422E-5 	-	1.075	1.000	1.000	3213	2	18	13
T0[18,14]	1.226 	1.525E-4 	-	1.413	1.000	1.000	3214	2	18	14
T0[18,15]	1.134 	1.497E-4 	-	1.664	1.000	1.000	3215	2	18	15
T0[18,16]	0.948 	1.912E-4 	-	1.934	1.000	1.000	3216	2	18	16
T0[18,17]	1.136 	1.710E-4 	-	1.384	1.000	1.000	3217	2	18	17
T0[18,18]	1.059 	1.969E-4 	-	1.193	1.000	1.000	3218	2	18	18
T0[18,19]	0.914 	2.373E-4 	-	1.176	1.000	1.000	3219	2	18	19
T0[18,20]	0.984 	2.091E-4 	-	1.167	1.000	1.000	3220	2	18	20
T0[18,21]	0.009 	1.407E-4 	gn	-0.065	1.000	1.000	3221	2	18	21
T0[18,23]	1.055 	1.954E-4 	-	1.008	1.000	1.000	3223	2	18	23
T0[18,24]	1.210 	1.697E-4 	-	1.000	1.000	1.000	3224	2	18	24
T0[18,25]	1.247 	1.516E-4 	-	1.015	1.000	1.000	3225	2	18	25
T0[18,26]	1.213 	1.532E-4 	-	1.080	1.000	1.000	3226	2	18	26
T0[18,27]	1.251 	1.281E-4 	-	1.048	1.000	1.000	3227	2	18	27
T0[18,28]	2.736 	2.786E-5 	-	0.761	1.000	1.000	3228	2	18	28
T0[18,29]	1.030 	1.747E-4 	-	1.088	1.000	1.000	3229	2	18	29
T0[18,30]	1.020 	1.838E-4 	-	1.004	1.000	1.000	3230	2	18	30
T0[18,31]	0.823 	2.624E-4 	-	1.071	1.000	1.000	3231	2	18	31
T0[19,0]	0.436 	2.159E-4 	-	0.951	1.000	1.000	3232	2	19	0
T0[19,1]	1.197 	1.396E-4 	-	0.997	1.000	1.000	3233	2	19	1
T0[19,2]	1.018 	1.776E-4 	-	1.012	1.000	1.000	3234	2	19	2
T0[19,3]	1.131 	1.379E-4 	-	0.972	1.000	1.000	3235	2	19	3
T0[19,4]	1.209 	1.015E-4 	-	1.064	1.000	1.000	3236	2	19	4
T0[19,5]	1.166 	9.739E-5 	-	1.205	1.000	1.000	3237	2	19	5
T0[19,7]	1.073 	1.737E-4 	-	1.135	1.000	1.000	3239	2	19	7
T0[19,8]	1.138 	1.727E-4 	-	1.215	1.000	1.000	3240	2	19	8
T0[19,9]	1.243 	1.207E-4 	-	1.256	1.000	1.000	3241	2	19	9
T0[19,10]	1.158 	1.408E-4 	-	1.347	1.000	1.000	3242	2	19	10
T0[19,11]	1.136 	1.626E-4 	-	1.324	1.000	1.000	3243	2	19	11
T0[19,12]	1.415 	1.306E-4 	-	1.056	1.000	1.000	3244	2	19	12
T0[19,13]	0.014 	1.137E-4 	gn	-6.770	1.000	1.000	3245	2	19	13
T0[19,14]	1.160 	1.815E-4 	-	1.322	1.000	1.000	3246	2	19	14
T0[19,15]	1.103 	1.640E-4 	-	1.373	1.000	1.000	3247	2	19	15
T0[19,16]	0.155 	1.065E-4 	gn	2.039	1.000	1.000	3248	2	19	16
T0[19,17]	1.126 	1.432E-4 	-	1.670	1.000	1.000	3249	2	19	17
T0[19,18]	0.025 	1.251E-4 	gn	0.054	1.000	1.000	3250	2	19	18
T0[19,19]	0.923 	2.404E-4 	-	1.137	1.000	1.000	3251	2	19	19
T0[19,20]	1.030 	2.131E-4 	-	1.186	1.000	1.000	3252	2	19	20
T0[19,21]	1.813 	6.453E-5 	-	0.995	1.000	1.000	3253	2	19	21
T0[19,23]	1.075 	1.668E-4 	-	1.088	1.000	1.000	3255	2	19	23
T0[19,24]	1.192 	3.036E-8 	n	-4.928	1.000	1.000	3256	2	19	24
T0[19,25]	1.391 	1.236E-4 	-	0.998	1.000	1.000	3257	2	19	25
T0[19,26]	1.221 	1.641E-4 	-	1.167	1.000	1.000	3258	2	19	26
T0[19,27]	1.244 	1.632E-4 	-	1.070	1.000	1.000	3259	2	19	27
T0[19,28]	1.194 	1.545E-4 	-	1.037	1.000	1.000	3260	2	19	28
T0[19,29]	0.923 	2.177E-4 	-	1.171	1.000	1.000	3261	2	19	29
T0[19,30]	1.033 	1.850E-4 	-	1.019	1.000	1.000	3262	2	19	30
T0[19,31]	0.391 	3.763E-4 	-	1.130	1.000	1.000	3263	2	19	31
T0[20,0]	0.237 	2.262E-4 	gn	0.983	1.000	1.000	3264	2	20	0
T0[20,1]	1.030 	2.336E-4 	-	1.108	1.000	1.000	3265	2	20	1
T0[20,2]	0.954 	2.534E-4 	-	1.009	1.000	1.000	3266	2	20	2
T0[20,3]	0.965 	2.416E-4 	-	1.005	1.000	1.000	3267	2	20	3
T0[20,4]	1.067 	1.518E-4 	-	1.026	1.000	1.000	3268	2	20	4
T0[20,5]	1.032 	1.902E-4 	-	1.190	1.000	1.000	3269	2	20	5
T0[20,7]	1.082 	2.189E-4 	-	1.108	1.000	1.000	3271	2	20	7
T0[20,8]	1.071 	2.116E-4 	-	1.056	1.000	1.000	3272	2	20	8
T0[20,9]	0.012 	1.161E-4 	gn	-8.658	1.000	1.000	3273	2	20	9
T0[20,10]	1.002 	1.885E-4 	-	1.300	1.000	1.000	3274	2	20	10
T0[20,11]	0.009 	1.168E-4 	gn	-13.503	1.000	1.000	3275	2	20	11
T0[20,12]	1.014 	2.279E-4 	-	1.099	1.000	1.000	3276	2	20	12
T0[20,13]	0.003 	1.188E-4 	gn	-26.754	1.000	1.000	3277	2	20	13
T0[20,14]	1.095 	2.036E-4 	-	1.078	1.000	1.000	3278	2	20	14
T0[20,15]	0.990 	2.257E-4 	-	0.884	1.000	1.000	3279	2	20	15
T0[20,16]	1.156 	1.439E-4 	-	1.106	1.000	1.000	3280	2	20	16
T0[20,17]	1.094 	1.979E-4 	-	0.997	1.000	1.000	3281	2	20	17
T0[20,18]	1.071 	2.135E-4 	-	0.966	1.000	1.000	3282	2	20	18
T0[20,19]	1.048 	2.175E-4 	-	0.993	1.000	1.000	3283	2	20	19
T0[20,20]	0.943 	2.376E-4 	-	1.134	1.000	1.000	3284	2	20	20
T0[20,21]	0.902 	2.782E-4 	-	1.189	1.000	1.000	3285	2	20	21
T0[20,23]	1.061 	2.056E-4 	-	0.985	1.000	1.000	3287	2	20	23
T0[20,24]	1.137 	2.023E-4 	-	0.957	1.000	1.000	3288	2	20	24
T0[20,25]	1.048 	2.115E-4 	-	1.057	1.000	1.000	3289	2	20	25
T0[20,26]	0.997 	2.321E-4 	-	1.177	1.000	1.000	3290	2	20	26
T0[20,27]	1.145 	1.989E-4 	-	1.016	1.000	1.000	3291	2	20	27
T0[20,28]	1.062 	2.114E-4 	-	0.965	1.000	1.000	3292	2	20	28
T0[20,29]	0.817 	3.033E-4 	-	1.103	1.000	1.000	3293	2	20	29
T0[20,30]	0.005 	1.719E-4 	gn	5.654	1.000	1.000	3294	2	20	30
T0[20,31]	0.073 	1.856E-4 	gn	1.461	1.000	1.000	3295	2	20	31
T0[21,0]	0.087 	1.482E-4 	gn	0.708	1.000	1.000	3296	2	21	0
T0[21,1]	0.985 	2.765E-4 	-	1.144	1.000	1.000	3297	2	21	1
T0[21,2]	0.980 	2.852E-4 	-	1.083	1.000	1.000	3298	2	21	2
T0[21,3]	0.974 	2.235E-4 	-	1.062	1.000	1.000	3299	2	21	3
T0[21,4]	1.013 	1.935E-4 	-	1.116	1.000	1.000	3300	2	21	4
T0[21,5]	1.052 	2.319E-4 	-	1.137	1.000	1.000	3301	2	21	5
T0[21,7]	1.123 	1.940E-4 	-	1.058	1.000	1.000	3303	2	21	7
T0[21,8]	1.151 	2.003E-4 	-	1.119	1.000	1.000	3304	2	21	8
T0[21,9]	1.120 	2.278E-4 	-	1.096	1.000	1.000	3305	2	21	9
T0[21,10]	1.093 	2.227E-4 	-	1.084	1.000	1.000	3306	2	21	10
T0[21,11]	1.092 	1.850E-4 	-	1.052	1.000	1.000	3307	2	21	11
T0[21,12]	1.113 	2.080E-4 	-	0.978	1.000	1.000	3308	2	21	12
T0[21,13]	1.077 	2.054E-4 	-	0.988	1.000	1.000	3309	2	21	13
T0[21,14]	1.134 	2.146E-4 	-	0.983	1.000	1.000	3310	2	21	14
T0[21,15]	1.146 	1.890E-4 	-	1.013	1.000	1.000	3311	2	21	15
T0[21,16]	1.068 	1.908E-4 	-	1.042	1.000	1.000	3312	2	21	16
T0[21,17]	1.008 	2.264E-4 	-	0.963	1.000	1.000	3313	2	21	17
T0[21,18]	1.086 	1.778E-4 	-	1.019	1.000	1.000	3314	2	21	18
T0[21,19]	1.048 	2.310E-4 	-	1.041	1.000	1.000	3315	2	21	19
T0[21,20]	0.946 	2.315E-4 	-	1.039	1.000	1.000	3316	2	21	20
T0[21,21]	0.010 	1.316E-4 	gn	-0.417	1.000	1.000	3317	2	21	21
T0[21,23]	1.075 	2.096E-4 	-	1.029	1.000	1.000	3319	2	21	23
T0[21,24]	1.135 	1.874E-4 	-	0.953	1.000	1.000	3320	2	21	24
T0[21,25]	1.137 	2.075E-4 	-	1.034	1.000	1.000	3321	2	21	25
T0[21,26]	1.141 	1.818E-4 	-	0.982	1.000	1.000	3322	2	21	26
T0[21,27]	1.164 	1.715E-4 	-	0.945	1.000	1.000	3323	2	21	27
T0[21,28]	1.162 	1.681E-4 	-	0.907	1.000	1.000	3324	2	21	28
T0[21,29]	0.888 	2.433E-4 	-	1.028	1.000	1.000	3325	2	21	29
T0[21,30]	0.794 	2.742E-4 	-	1.188	1.000	1.000	3326	2	21	30
T0[21,31]	0.038 	1.719E-4 	gn	1.730	1.000	1.000	3327	2	21	31
T0[22,0]	0.033 	1.268E-4 	gn	-0.303	1.000	1.000	3328	2	22	0
T0[22,1]	0.890 	3.500E-4 	-	1.107	1.000	1.000	3329	2	22	1
T0[22,2]	0.817 	3.908E-4 	-	1.110	1.000	1.000	3330	2	22	2
T0[22,3]	0.840 	3.976E-4 	-	1.079	1.000	1.000	3331	2	22	3
T0[22,4]	0.954 	3.019E-4 	-	1.072	1.000	1.000	3332	2	22	4
T0[22,5]	0.951 	3.066E-4 	-	1.095	1.000	1.000	3333	2	22	5
T0[22,7]	1.024 	2.456E-4 	-	1.085	1.000	1.000	3335	2	22	7
T0[22,8]	1.023 	2.687E-4 	-	1.042	1.000	1.000	3336	2	22	8
T0[22,9]	1.013 	2.790E-4 	-	1.011	1.000	1.000	3337	2	22	9
T0[22,10]	1.022 	2.316E-4 	-	1.022	1.000	1.000	3338	2	22	10
T0[22,11]	1.022 	2.540E-4 	-	1.002	1.000	1.000	3339	2	22	11
T0[22,12]	1.040 	2.591E-4 	-	1.014	1.000	1.000	3340	2	22	12
T0[22,13]	1.013 	2.715E-4 	-	0.978	1.000	1.000	3341	2	22	13
T0[22,14]	1.019 	2.578E-4 	-	0.977	1.000	1.000	3342	2	22	14
T0[22,15]	0.991 	2.742E-4 	-	0.996	1.000	1.000	3343	2	22	15
T0[22,16]	1.003 	2.766E-4 	-	1.060	1.000	1.000	3344	2	22	16
T0[22,17]	1.013 	2.737E-4 	-	1.075	1.000	1.000	3345	2	22	17
T0[22,18]	0.991 	2.499E-4 	-	1.028	1.000	1.000	3346	2	22	18
T0[22,19]	0.961 	2.653E-4 	-	1.031	1.000	1.000	3347	2	22	19
T0[22,20]	0.873 	2.747E-4 	-	1.063	1.000	1.000	3348	2	22	20
T0[22,21]	0.853 	2.762E-4 	-	1.012	1.000	1.000	3349	2	22	21
T0[22,23]	1.006 	2.388E-4 	-	0.976	1.000	1.000	3351	2	22	23
T0[22,24]	0.961 	2.408E-4 	-	0.941	1.000	1.000	3352	2	22	24
T0[22,25]	1.023 	2.431E-4 	-	0.907	1.000	1.000	3353	2	22	25
T0[22,26]	1.023 	2.534E-4 	-	0.923	1.000	1.000	3354	2	22	26
T0[22,27]	1.777 	8.459E-5 	-	0.705	1.000	1.000	3355	2	22	27
T0[22,28]	0.955 	2.690E-4 	-	0.919	1.000	1.000	3356	2	22	28
T0[22,29]	0.800 	3.381E-4 	-	1.078	1.000	1.000	3357	2	22	29
T0[22,30]	0.183 	2.386E-4 	gn	1.238	1.000	1.000	3358	2	22	30
T0[22,31]	0.015 	1.489E-4 	gn	1.945	1.000	1.000	3359	2	22	31
T0[23,0]	0.065 	1.393E-4 	gn	0.689	1.000	1.000	3360	2	23	0
T0[23,1]	0.882 	3.461E-4 	-	1.089	1.000	1.000	3361	2	23	1
T0[23,2]	0.779 	3.928E-4 	-	1.088	1.000	1.000	3362	2	23	2
T0[23,3]	0.833 	3.764E-4 	-	1.090	1.000	1.000	3363	2	23	3
T0[23,4]	0.764 	3.592E-4 	-	1.080	1.000	1.000	3364	2	23	4
T0[23,5]	0.878 	3.489E-4 	-	1.100	1.000	1.000	3365	2	23	5
